Table Names,Category,City,Country,Customer ID,Customer Name,Discount,Order Date,Order ID,Postal Code,Product ID,Product Name,Profit,Quantity,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Sales
Orders_West.csv,Technology,San Francisco,United States,GA-14515,George Ashbrook,0.2,17-04-2016 00:00:00,CA-2016-155306,94122,TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,68.5965,5,West,2755,Consumer,21-04-2016 00:00:00,Standard Class,california,Phones,783.96
Orders_West.csv,Office Supplies,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 00:00:00,CA-2016-155306,94122,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,419.8185,5,West,2756,Consumer,21-04-2016 00:00:00,Standard Class,california,Appliances,1447.65
Orders_West.csv,Office Supplies,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 00:00:00,CA-2016-155306,94122,OFF-PA-10001184,Xerox 1903,5.8604,2,West,2757,Consumer,21-04-2016 00:00:00,Standard Class,california,Paper,11.96
Orders_West.csv,Technology,San Francisco,United States,HA-14920,Helen Andreada,0,30-07-2016 00:00:00,CA-2016-155334,94109,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,92.3692,7,West,272,Consumer,31-07-2016 00:00:00,First Class,california,Accessories,209.93
Orders_West.csv,Furniture,San Francisco,United States,HA-14920,Helen Andreada,0,30-07-2016 00:00:00,CA-2016-155334,94109,FUR-FU-10003274,Regeneration Desk Collection,2.3232,3,West,273,Consumer,31-07-2016 00:00:00,First Class,california,Furnishings,5.28
Orders_West.csv,Office Supplies,San Francisco,United States,HA-14920,Helen Andreada,0.2,30-07-2016 00:00:00,CA-2016-155334,94109,OFF-BI-10002557,Presstex Flexible Ring Binders,4.095,3,West,274,Consumer,31-07-2016 00:00:00,First Class,california,Binders,10.92
Orders_West.csv,Technology,San Francisco,United States,HA-14920,Helen Andreada,0,30-07-2016 00:00:00,CA-2016-155334,94109,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,92.3692,7,West,272,Consumer,31-07-2016 00:00:00,First Class,california,Accessories,209.93
Orders_West.csv,Furniture,San Francisco,United States,HA-14920,Helen Andreada,0,30-07-2016 00:00:00,CA-2016-155334,94109,FUR-FU-10003274,Regeneration Desk Collection,2.3232,3,West,273,Consumer,31-07-2016 00:00:00,First Class,california,Furnishings,5.28
Orders_West.csv,Office Supplies,San Francisco,United States,HA-14920,Helen Andreada,0.2,30-07-2016 00:00:00,CA-2016-155334,94109,OFF-BI-10002557,Presstex Flexible Ring Binders,4.095,3,West,274,Consumer,31-07-2016 00:00:00,First Class,california,Binders,10.92
Orders_West.csv,Technology,San Francisco,United States,HA-14920,Helen Andreada,0,30-07-2016 00:00:00,CA-2016-155334,94109,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,92.3692,7,West,272,Consumer,31-07-2016 00:00:00,First Class,california,Accessories,209.93
Orders_West.csv,Furniture,San Francisco,United States,HA-14920,Helen Andreada,0,30-07-2016 00:00:00,CA-2016-155334,94109,FUR-FU-10003274,Regeneration Desk Collection,2.3232,3,West,273,Consumer,31-07-2016 00:00:00,First Class,california,Furnishings,5.28
Orders_West.csv,Office Supplies,San Francisco,United States,HA-14920,Helen Andreada,0.2,30-07-2016 00:00:00,CA-2016-155334,94109,OFF-BI-10002557,Presstex Flexible Ring Binders,4.095,3,West,274,Consumer,31-07-2016 00:00:00,First Class,california,Binders,10.92
Orders_West.csv,Office Supplies,Chico,United States,XP-21865,Xylona Preis,0,12-12-2016 00:00:00,CA-2016-155586,95928,OFF-AR-10001547,Newell 311,0.5967,1,West,5782,Consumer,16-12-2016 00:00:00,Second Class,california,Art,2.21
Orders_West.csv,Office Supplies,Chico,United States,XP-21865,Xylona Preis,0,12-12-2016 00:00:00,CA-2016-155586,95928,OFF-EN-10003072,Peel & Seel Envelopes,7.4496,4,West,5783,Consumer,16-12-2016 00:00:00,Second Class,california,Envelopes,15.52
Orders_West.csv,Office Supplies,Chico,United States,XP-21865,Xylona Preis,0,12-12-2016 00:00:00,CA-2016-155586,95928,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",16.398,4,West,5784,Consumer,16-12-2016 00:00:00,Second Class,california,Paper,36.44
Orders_West.csv,Office Supplies,Chico,United States,XP-21865,Xylona Preis,0,12-12-2016 00:00:00,CA-2016-155586,95928,OFF-AR-10001547,Newell 311,0.5967,1,West,5782,Consumer,16-12-2016 00:00:00,Second Class,california,Art,2.21
Orders_West.csv,Office Supplies,Chico,United States,XP-21865,Xylona Preis,0,12-12-2016 00:00:00,CA-2016-155586,95928,OFF-EN-10003072,Peel & Seel Envelopes,7.4496,4,West,5783,Consumer,16-12-2016 00:00:00,Second Class,california,Envelopes,15.52
Orders_West.csv,Office Supplies,Chico,United States,XP-21865,Xylona Preis,0,12-12-2016 00:00:00,CA-2016-155586,95928,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",16.398,4,West,5784,Consumer,16-12-2016 00:00:00,Second Class,california,Paper,36.44
Orders_West.csv,Office Supplies,Chico,United States,XP-21865,Xylona Preis,0,12-12-2016 00:00:00,CA-2016-155586,95928,OFF-AR-10001547,Newell 311,0.5967,1,West,5782,Consumer,16-12-2016 00:00:00,Second Class,california,Art,2.21
Orders_West.csv,Office Supplies,Chico,United States,XP-21865,Xylona Preis,0,12-12-2016 00:00:00,CA-2016-155586,95928,OFF-EN-10003072,Peel & Seel Envelopes,7.4496,4,West,5783,Consumer,16-12-2016 00:00:00,Second Class,california,Envelopes,15.52
Orders_West.csv,Office Supplies,Chico,United States,XP-21865,Xylona Preis,0,12-12-2016 00:00:00,CA-2016-155586,95928,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",16.398,4,West,5784,Consumer,16-12-2016 00:00:00,Second Class,california,Paper,36.44
Orders_West.csv,Furniture,San Diego,United States,MH-17620,Matt Hagelstein,0,05-12-2016 00:00:00,CA-2016-156440,92105,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",14.6718,2,West,3677,Corporate,09-12-2016 00:00:00,Standard Class,california,Furnishings,44.46
Orders_West.csv,Technology,Los Angeles,United States,JG-15160,James Galang,0.2,19-12-2016 00:00:00,CA-2016-157084,90049,TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,84.495000000,5,West,1625,Consumer,24-12-2016 00:00:00,Standard Class,california,Phones,675.96
Orders_West.csv,Technology,Los Angeles,United States,JG-15160,James Galang,0,19-12-2016 00:00:00,CA-2016-157084,90049,TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,556.974,3,West,1626,Consumer,24-12-2016 00:00:00,Standard Class,california,Accessories,1265.85
Orders_West.csv,Technology,Los Angeles,United States,JG-15160,James Galang,0.2,19-12-2016 00:00:00,CA-2016-157084,90049,TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,84.495000000,5,West,1625,Consumer,24-12-2016 00:00:00,Standard Class,california,Phones,675.96
Orders_West.csv,Technology,Los Angeles,United States,JG-15160,James Galang,0,19-12-2016 00:00:00,CA-2016-157084,90049,TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,556.974,3,West,1626,Consumer,24-12-2016 00:00:00,Standard Class,california,Accessories,1265.85
Orders_West.csv,Technology,Temecula,United States,RD-19585,Rob Dowd,0.2,13-12-2016 00:00:00,CA-2016-157770,92592,TEC-PH-10001530,Plantronics Voyager Pro Legend,49.4376,3,West,3288,Consumer,15-12-2016 00:00:00,First Class,california,Phones,494.376
Orders_West.csv,Office Supplies,Temecula,United States,RD-19585,Rob Dowd,0.2,13-12-2016 00:00:00,CA-2016-157770,92592,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",9.855,5,West,3289,Consumer,15-12-2016 00:00:00,First Class,california,Binders,29.2
Orders_West.csv,Technology,Temecula,United States,RD-19585,Rob Dowd,0,13-12-2016 00:00:00,CA-2016-157770,92592,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,27.3735,5,West,3290,Consumer,15-12-2016 00:00:00,First Class,california,Accessories,248.85
Orders_West.csv,Technology,Temecula,United States,RD-19585,Rob Dowd,0,13-12-2016 00:00:00,CA-2016-157770,92592,TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,15.2208,1,West,3291,Consumer,15-12-2016 00:00:00,First Class,california,Accessories,36.24
Orders_West.csv,Technology,Temecula,United States,RD-19585,Rob Dowd,0.2,13-12-2016 00:00:00,CA-2016-157770,92592,TEC-PH-10001530,Plantronics Voyager Pro Legend,49.4376,3,West,3288,Consumer,15-12-2016 00:00:00,First Class,california,Phones,494.376
Orders_West.csv,Office Supplies,Temecula,United States,RD-19585,Rob Dowd,0.2,13-12-2016 00:00:00,CA-2016-157770,92592,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",9.855,5,West,3289,Consumer,15-12-2016 00:00:00,First Class,california,Binders,29.2
Orders_West.csv,Technology,Temecula,United States,RD-19585,Rob Dowd,0,13-12-2016 00:00:00,CA-2016-157770,92592,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,27.3735,5,West,3290,Consumer,15-12-2016 00:00:00,First Class,california,Accessories,248.85
Orders_West.csv,Technology,Temecula,United States,RD-19585,Rob Dowd,0,13-12-2016 00:00:00,CA-2016-157770,92592,TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,15.2208,1,West,3291,Consumer,15-12-2016 00:00:00,First Class,california,Accessories,36.24
Orders_West.csv,Technology,Temecula,United States,RD-19585,Rob Dowd,0.2,13-12-2016 00:00:00,CA-2016-157770,92592,TEC-PH-10001530,Plantronics Voyager Pro Legend,49.4376,3,West,3288,Consumer,15-12-2016 00:00:00,First Class,california,Phones,494.376
Orders_West.csv,Office Supplies,Temecula,United States,RD-19585,Rob Dowd,0.2,13-12-2016 00:00:00,CA-2016-157770,92592,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",9.855,5,West,3289,Consumer,15-12-2016 00:00:00,First Class,california,Binders,29.2
Orders_West.csv,Technology,Temecula,United States,RD-19585,Rob Dowd,0,13-12-2016 00:00:00,CA-2016-157770,92592,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,27.3735,5,West,3290,Consumer,15-12-2016 00:00:00,First Class,california,Accessories,248.85
Orders_West.csv,Technology,Temecula,United States,RD-19585,Rob Dowd,0,13-12-2016 00:00:00,CA-2016-157770,92592,TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,15.2208,1,West,3291,Consumer,15-12-2016 00:00:00,First Class,california,Accessories,36.24
Orders_West.csv,Technology,Temecula,United States,RD-19585,Rob Dowd,0.2,13-12-2016 00:00:00,CA-2016-157770,92592,TEC-PH-10001530,Plantronics Voyager Pro Legend,49.4376,3,West,3288,Consumer,15-12-2016 00:00:00,First Class,california,Phones,494.376
Orders_West.csv,Office Supplies,Temecula,United States,RD-19585,Rob Dowd,0.2,13-12-2016 00:00:00,CA-2016-157770,92592,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",9.855,5,West,3289,Consumer,15-12-2016 00:00:00,First Class,california,Binders,29.2
Orders_West.csv,Technology,Temecula,United States,RD-19585,Rob Dowd,0,13-12-2016 00:00:00,CA-2016-157770,92592,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,27.3735,5,West,3290,Consumer,15-12-2016 00:00:00,First Class,california,Accessories,248.85
Orders_West.csv,Technology,Temecula,United States,RD-19585,Rob Dowd,0,13-12-2016 00:00:00,CA-2016-157770,92592,TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,15.2208,1,West,3291,Consumer,15-12-2016 00:00:00,First Class,california,Accessories,36.24
Orders_West.csv,Technology,San Diego,United States,RH-19510,Rick Huthwaite,0.2,31-08-2016 00:00:00,CA-2016-157805,92037,TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,41.697,5,West,9134,Home Office,04-09-2016 00:00:00,Standard Class,california,Phones,555.96
Orders_West.csv,Furniture,Los Angeles,United States,RW-19540,Rick Wilson,0,03-02-2016 00:00:00,CA-2016-157959,90008,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,41.076,4,West,1909,Corporate,04-02-2016 00:00:00,First Class,california,Furnishings,136.92
Orders_West.csv,Office Supplies,Los Angeles,United States,KT-16465,Kean Takahito,0.2,24-12-2016 00:00:00,CA-2016-158456,90032,OFF-BI-10001097,Avery Hole Reinforcements,7.2268,4,West,2959,Consumer,29-12-2016 00:00:00,Standard Class,california,Binders,19.936
Orders_West.csv,Office Supplies,Los Angeles,United States,KT-16465,Kean Takahito,0,24-12-2016 00:00:00,CA-2016-158456,90032,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",21.5824,4,West,2960,Consumer,29-12-2016 00:00:00,Standard Class,california,Fasteners,45.92
Orders_West.csv,Office Supplies,Los Angeles,United States,KT-16465,Kean Takahito,0.2,24-12-2016 00:00:00,CA-2016-158456,90032,OFF-BI-10001097,Avery Hole Reinforcements,7.2268,4,West,2959,Consumer,29-12-2016 00:00:00,Standard Class,california,Binders,19.936
Orders_West.csv,Office Supplies,Los Angeles,United States,KT-16465,Kean Takahito,0,24-12-2016 00:00:00,CA-2016-158456,90032,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",21.5824,4,West,2960,Consumer,29-12-2016 00:00:00,Standard Class,california,Fasteners,45.92
Orders_West.csv,Technology,Los Angeles,United States,BP-11155,Becky Pak,0,04-06-2016 00:00:00,CA-2016-158491,90008,TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,35.994,2,West,7250,Consumer,09-06-2016 00:00:00,Second Class,california,Accessories,119.98
Orders_West.csv,Technology,Los Angeles,United States,BP-11155,Becky Pak,0,04-06-2016 00:00:00,CA-2016-158491,90008,TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,395.988,3,West,7251,Consumer,09-06-2016 00:00:00,Second Class,california,Accessories,989.97
Orders_West.csv,Technology,Los Angeles,United States,BP-11155,Becky Pak,0,04-06-2016 00:00:00,CA-2016-158491,90008,TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,35.994,2,West,7250,Consumer,09-06-2016 00:00:00,Second Class,california,Accessories,119.98
Orders_West.csv,Technology,Los Angeles,United States,BP-11155,Becky Pak,0,04-06-2016 00:00:00,CA-2016-158491,90008,TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,395.988,3,West,7251,Consumer,09-06-2016 00:00:00,Second Class,california,Accessories,989.97
Orders_West.csv,Office Supplies,San Francisco,United States,JL-15175,James Lanier,0,05-01-2016 00:00:00,CA-2016-158701,94110,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,23.5872,6,West,8375,Home Office,10-01-2016 00:00:00,Standard Class,california,Appliances,87.36
Orders_West.csv,Office Supplies,San Francisco,United States,JL-15175,James Lanier,0.2,05-01-2016 00:00:00,CA-2016-158701,94110,OFF-BI-10001294,Fellowes Binding Cases,17.55,6,West,8376,Home Office,10-01-2016 00:00:00,Standard Class,california,Binders,56.16
Orders_West.csv,Office Supplies,San Francisco,United States,JL-15175,James Lanier,0,05-01-2016 00:00:00,CA-2016-158701,94110,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,23.5872,6,West,8375,Home Office,10-01-2016 00:00:00,Standard Class,california,Appliances,87.36
Orders_West.csv,Office Supplies,San Francisco,United States,JL-15175,James Lanier,0.2,05-01-2016 00:00:00,CA-2016-158701,94110,OFF-BI-10001294,Fellowes Binding Cases,17.55,6,West,8376,Home Office,10-01-2016 00:00:00,Standard Class,california,Binders,56.16
Orders_West.csv,Office Supplies,Los Angeles,United States,AI-10855,Arianne Irving,0,20-12-2016 00:00:00,CA-2016-158918,90036,OFF-PA-10004947,Easy-staple paper,7.704,4,West,8670,Consumer,25-12-2016 00:00:00,Second Class,california,Paper,17.12
Orders_West.csv,Office Supplies,San Francisco,United States,CS-12505,Cindy Stewart,0,12-05-2016 00:00:00,CA-2016-159380,94122,OFF-PA-10003893,Xerox 1962,5.778,3,West,2804,Consumer,16-05-2016 00:00:00,Standard Class,california,Paper,12.84
Orders_West.csv,Office Supplies,San Francisco,United States,CS-12505,Cindy Stewart,0,12-05-2016 00:00:00,CA-2016-159380,94122,OFF-PA-10004239,Xerox 1953,11.556,6,West,2805,Consumer,16-05-2016 00:00:00,Standard Class,california,Paper,25.68
Orders_West.csv,Office Supplies,San Francisco,United States,CS-12505,Cindy Stewart,0,12-05-2016 00:00:00,CA-2016-159380,94122,OFF-PA-10003893,Xerox 1962,5.778,3,West,2804,Consumer,16-05-2016 00:00:00,Standard Class,california,Paper,12.84
Orders_West.csv,Office Supplies,San Francisco,United States,CS-12505,Cindy Stewart,0,12-05-2016 00:00:00,CA-2016-159380,94122,OFF-PA-10004239,Xerox 1953,11.556,6,West,2805,Consumer,16-05-2016 00:00:00,Standard Class,california,Paper,25.68
Orders_West.csv,Office Supplies,Los Angeles,United States,RM-19675,Robert Marley,0,19-10-2016 00:00:00,CA-2016-160171,90008,OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",459.396,5,West,5435,Home Office,24-10-2016 00:00:00,Standard Class,california,Appliances,1640.7
Orders_West.csv,Technology,Los Angeles,United States,RM-19675,Robert Marley,0,19-10-2016 00:00:00,CA-2016-160171,90008,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,97.2,3,West,5436,Home Office,24-10-2016 00:00:00,Standard Class,california,Accessories,270
Orders_West.csv,Office Supplies,Los Angeles,United States,RM-19675,Robert Marley,0,19-10-2016 00:00:00,CA-2016-160171,90008,OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",459.396,5,West,5435,Home Office,24-10-2016 00:00:00,Standard Class,california,Appliances,1640.7
Orders_West.csv,Technology,Los Angeles,United States,RM-19675,Robert Marley,0,19-10-2016 00:00:00,CA-2016-160171,90008,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,97.2,3,West,5436,Home Office,24-10-2016 00:00:00,Standard Class,california,Accessories,270
Orders_West.csv,Office Supplies,San Jose,United States,NF-18595,Nicole Fjeld,0.2,03-05-2016 00:00:00,CA-2016-160864,95123,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,5.193,3,West,9551,Home Office,06-05-2016 00:00:00,First Class,california,Binders,13.848
Orders_West.csv,Office Supplies,Los Angeles,United States,CG-12040,Catherine Glotzbach,0,01-06-2016 00:00:00,CA-2016-161242,90045,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.7624,2,West,9565,Home Office,08-06-2016 00:00:00,Standard Class,california,Paper,11.76
Orders_West.csv,Furniture,Los Angeles,United States,CA-11965,Carol Adams,0.2,05-04-2016 00:00:00,CA-2016-161452,90036,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,89.2224,3,West,7646,Corporate,11-04-2016 00:00:00,Standard Class,california,Chairs,892.224
Orders_West.csv,Furniture,Pasadena,United States,SJ-20215,Sarah Jordon,0.2,06-07-2016 00:00:00,CA-2016-161627,91104,FUR-CH-10003968,Novimex Turbo Task Chair,-17.0352,3,West,5164,Consumer,11-07-2016 00:00:00,Standard Class,california,Chairs,170.352
Orders_West.csv,Office Supplies,Moreno Valley,United States,NM-18520,Neoma Murray,0,08-09-2016 00:00:00,CA-2016-162166,92553,OFF-PA-10002606,Xerox 1928,11.88,5,West,5057,Consumer,11-09-2016 00:00:00,First Class,california,Paper,26.4
Orders_West.csv,Office Supplies,Moreno Valley,United States,NM-18520,Neoma Murray,0,08-09-2016 00:00:00,CA-2016-162166,92553,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,0.837600000,6,West,5058,Consumer,11-09-2016 00:00:00,First Class,california,Storage,41.88
Orders_West.csv,Office Supplies,Moreno Valley,United States,NM-18520,Neoma Murray,0,08-09-2016 00:00:00,CA-2016-162166,92553,OFF-PA-10002606,Xerox 1928,11.88,5,West,5057,Consumer,11-09-2016 00:00:00,First Class,california,Paper,26.4
Orders_West.csv,Office Supplies,Moreno Valley,United States,NM-18520,Neoma Murray,0,08-09-2016 00:00:00,CA-2016-162166,92553,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,0.837600000,6,West,5058,Consumer,11-09-2016 00:00:00,First Class,california,Storage,41.88
Orders_West.csv,Office Supplies,Los Angeles,United States,TT-21265,Tim Taslimi,0,15-08-2016 00:00:00,CA-2016-162369,90045,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,61.389,2,West,2637,Corporate,19-08-2016 00:00:00,Standard Class,california,Storage,323.1
Orders_West.csv,Office Supplies,Los Angeles,United States,MC-18130,Mike Caudle,0,19-03-2016 00:00:00,CA-2016-163104,90004,OFF-PA-10001947,Xerox 1974,5.8604,2,West,4535,Corporate,26-03-2016 00:00:00,Standard Class,california,Paper,11.96
Orders_West.csv,Technology,Thousand Oaks,United States,RD-19900,Ruben Dartt,0.2,22-03-2016 00:00:00,CA-2016-163440,91360,TEC-PH-10000376,Square Credit Card Reader,1.1988,2,West,5803,Consumer,24-03-2016 00:00:00,First Class,california,Phones,15.984
Orders_West.csv,Office Supplies,San Francisco,United States,AJ-10945,Ashley Jarboe,0,28-11-2016 00:00:00,CA-2016-164497,94110,OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",15.3952,4,West,9330,Consumer,30-11-2016 00:00:00,First Class,california,Appliances,45.28
Orders_West.csv,Technology,Los Angeles,United States,GK-14620,Grace Kelly,0.2,15-06-2016 00:00:00,CA-2016-164567,90004,TEC-PH-10002103,Jabra SPEAK 410,22.5576,3,West,7597,Corporate,19-06-2016 00:00:00,Standard Class,california,Phones,225.576
Orders_West.csv,Furniture,Los Angeles,United States,SC-20305,Sean Christensen,0.2,27-01-2016 00:00:00,CA-2016-164777,90036,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,0,5,West,9413,Consumer,29-01-2016 00:00:00,First Class,california,Chairs,2803.92
Orders_West.csv,Office Supplies,Redlands,United States,SG-20080,Sandra Glassco,0,31-10-2016 00:00:00,CA-2016-164882,92374,OFF-PA-10000157,Xerox 191,9.3906,1,West,2108,Consumer,31-10-2016 00:00:00,Same Day,california,Paper,19.98
Orders_West.csv,Office Supplies,Redlands,United States,SG-20080,Sandra Glassco,0.2,31-10-2016 00:00:00,CA-2016-164882,92374,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,124.485,3,West,2109,Consumer,31-10-2016 00:00:00,Same Day,california,Binders,398.352
Orders_West.csv,Office Supplies,Redlands,United States,SG-20080,Sandra Glassco,0,31-10-2016 00:00:00,CA-2016-164882,92374,OFF-AR-10004272,Newell 308,1.26,3,West,2110,Consumer,31-10-2016 00:00:00,Same Day,california,Art,5.04
Orders_West.csv,Office Supplies,Redlands,United States,SG-20080,Sandra Glassco,0,31-10-2016 00:00:00,CA-2016-164882,92374,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,8.027,5,West,2111,Consumer,31-10-2016 00:00:00,Same Day,california,Fasteners,17.45
Orders_West.csv,Furniture,Redlands,United States,SG-20080,Sandra Glassco,0.2,31-10-2016 00:00:00,CA-2016-164882,92374,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",20.196,4,West,2112,Consumer,31-10-2016 00:00:00,Same Day,california,Chairs,323.136
Orders_West.csv,Office Supplies,Redlands,United States,SG-20080,Sandra Glassco,0,31-10-2016 00:00:00,CA-2016-164882,92374,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,8.019,3,West,2113,Consumer,31-10-2016 00:00:00,Same Day,california,Supplies,29.7
Orders_West.csv,Technology,Redlands,United States,SG-20080,Sandra Glassco,0.2,31-10-2016 00:00:00,CA-2016-164882,92374,TEC-PH-10001578,Polycom SoundStation2 EX Conference phone,145.782,4,West,2114,Consumer,31-10-2016 00:00:00,Same Day,california,Phones,1295.84
Orders_West.csv,Office Supplies,Redlands,United States,SG-20080,Sandra Glassco,0,31-10-2016 00:00:00,CA-2016-164882,92374,OFF-ST-10003638,Mobile Personal File Cube,12.6468,2,West,2115,Consumer,31-10-2016 00:00:00,Same Day,california,Storage,46.84
Orders_West.csv,Furniture,Redlands,United States,SG-20080,Sandra Glassco,0.15,31-10-2016 00:00:00,CA-2016-164882,92374,FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,20.0392,1,West,2116,Consumer,31-10-2016 00:00:00,Same Day,california,Bookcases,425.833
Orders_West.csv,Office Supplies,Redlands,United States,SG-20080,Sandra Glassco,0,31-10-2016 00:00:00,CA-2016-164882,92374,OFF-PA-10000157,Xerox 191,9.3906,1,West,2108,Consumer,31-10-2016 00:00:00,Same Day,california,Paper,19.98
Orders_West.csv,Office Supplies,Redlands,United States,SG-20080,Sandra Glassco,0.2,31-10-2016 00:00:00,CA-2016-164882,92374,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,124.485,3,West,2109,Consumer,31-10-2016 00:00:00,Same Day,california,Binders,398.352
Orders_West.csv,Office Supplies,Redlands,United States,SG-20080,Sandra Glassco,0,31-10-2016 00:00:00,CA-2016-164882,92374,OFF-AR-10004272,Newell 308,1.26,3,West,2110,Consumer,31-10-2016 00:00:00,Same Day,california,Art,5.04
Orders_West.csv,Office Supplies,Redlands,United States,SG-20080,Sandra Glassco,0,31-10-2016 00:00:00,CA-2016-164882,92374,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,8.027,5,West,2111,Consumer,31-10-2016 00:00:00,Same Day,california,Fasteners,17.45
Orders_West.csv,Furniture,Redlands,United States,SG-20080,Sandra Glassco,0.2,31-10-2016 00:00:00,CA-2016-164882,92374,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",20.196,4,West,2112,Consumer,31-10-2016 00:00:00,Same Day,california,Chairs,323.136
Orders_West.csv,Office Supplies,Redlands,United States,SG-20080,Sandra Glassco,0,31-10-2016 00:00:00,CA-2016-164882,92374,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,8.019,3,West,2113,Consumer,31-10-2016 00:00:00,Same Day,california,Supplies,29.7
Orders_West.csv,Technology,Redlands,United States,SG-20080,Sandra Glassco,0.2,31-10-2016 00:00:00,CA-2016-164882,92374,TEC-PH-10001578,Polycom SoundStation2 EX Conference phone,145.782,4,West,2114,Consumer,31-10-2016 00:00:00,Same Day,california,Phones,1295.84
Orders_West.csv,Office Supplies,Redlands,United States,SG-20080,Sandra Glassco,0,31-10-2016 00:00:00,CA-2016-164882,92374,OFF-ST-10003638,Mobile Personal File Cube,12.6468,2,West,2115,Consumer,31-10-2016 00:00:00,Same Day,california,Storage,46.84
Orders_West.csv,Furniture,Redlands,United States,SG-20080,Sandra Glassco,0.15,31-10-2016 00:00:00,CA-2016-164882,92374,FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,20.0392,1,West,2116,Consumer,31-10-2016 00:00:00,Same Day,california,Bookcases,425.833
