Row ID-1,Order ID-1,Order Date-1,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Region,Product ID-1,Category,Sub-Category-1,Product Name-1,Sales,Quantity,Discount,Profit,State,Row ID,Order Date,Order ID,Product ID,Sub-Category,Manufacturer,Product Name,Return Reason,Notes
9710,CA-2017-161746,21-10-2017 00:00:00,27-10-2017 00:00:00,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,90045,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0,3.409200000,California,9710,21-10-2016,CA-2017-161746,OFF-ST-10002743,Storage,SAFCO,SAFCO Boltless Steel Shelving,No Longer Needed,customer found cheaper item on discount site - S Kelly
7051,CA-2017-165330,11-12-2017 00:00:00,11-12-2017 00:00:00,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,92804,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,0.2,68.12,California,7051,11-12-2016,CA-2017-165330,OFF-BI-10004593,Binders,Ibico,Ibico Laser Imprintable Binding System Covers,Incorrect Product Shipped,Customer received covers that were not printer friendly - K Lawrence
7051,CA-2017-165330,11-12-2017 00:00:00,11-12-2017 00:00:00,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,92804,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,0.2,68.12,California,7051,11-12-2016,CA-2017-165330,OFF-BI-10004593,Binders,Ibico,Ibico Laser Imprintable Binding System Covers,Incorrect Product Shipped,Customer received covers that were not printer friendly - K Lawrence
7051,CA-2017-165330,11-12-2017 00:00:00,11-12-2017 00:00:00,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,92804,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,0.2,68.12,California,7051,11-12-2016,CA-2017-165330,OFF-BI-10004593,Binders,Ibico,Ibico Laser Imprintable Binding System Covers,Incorrect Product Shipped,Customer received covers that were not printer friendly - K Lawrence
7051,CA-2017-165330,11-12-2017 00:00:00,11-12-2017 00:00:00,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,92804,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,0.2,68.12,California,7051,11-12-2016,CA-2017-165330,OFF-BI-10004593,Binders,Ibico,Ibico Laser Imprintable Binding System Covers,Incorrect Product Shipped,Customer received covers that were not printer friendly - K Lawrence
7051,CA-2017-165330,11-12-2017 00:00:00,11-12-2017 00:00:00,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,92804,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,0.2,68.12,California,7051,11-12-2016,CA-2017-165330,OFF-BI-10004593,Binders,Ibico,Ibico Laser Imprintable Binding System Covers,Incorrect Product Shipped,Customer received covers that were not printer friendly - K Lawrence
7051,CA-2017-165330,11-12-2017 00:00:00,11-12-2017 00:00:00,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,92804,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,0.2,68.12,California,7051,11-12-2016,CA-2017-165330,OFF-BI-10004593,Binders,Ibico,Ibico Laser Imprintable Binding System Covers,Incorrect Product Shipped,Customer received covers that were not printer friendly - K Lawrence
7051,CA-2017-165330,11-12-2017 00:00:00,11-12-2017 00:00:00,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,92804,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,0.2,68.12,California,7051,11-12-2016,CA-2017-165330,OFF-BI-10004593,Binders,Ibico,Ibico Laser Imprintable Binding System Covers,Incorrect Product Shipped,Customer received covers that were not printer friendly - K Lawrence
7051,CA-2017-165330,11-12-2017 00:00:00,11-12-2017 00:00:00,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,92804,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,0.2,68.12,California,7051,11-12-2016,CA-2017-165330,OFF-BI-10004593,Binders,Ibico,Ibico Laser Imprintable Binding System Covers,Incorrect Product Shipped,Customer received covers that were not printer friendly - K Lawrence
7051,CA-2017-165330,11-12-2017 00:00:00,11-12-2017 00:00:00,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,92804,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,0.2,68.12,California,7051,11-12-2016,CA-2017-165330,OFF-BI-10004593,Binders,Ibico,Ibico Laser Imprintable Binding System Covers,Incorrect Product Shipped,Customer received covers that were not printer friendly - K Lawrence
7051,CA-2017-165330,11-12-2017 00:00:00,11-12-2017 00:00:00,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,92804,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,0.2,68.12,California,7051,11-12-2016,CA-2017-165330,OFF-BI-10004593,Binders,Ibico,Ibico Laser Imprintable Binding System Covers,Incorrect Product Shipped,Customer received covers that were not printer friendly - K Lawrence
7051,CA-2017-165330,11-12-2017 00:00:00,11-12-2017 00:00:00,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,92804,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,0.2,68.12,California,7051,11-12-2016,CA-2017-165330,OFF-BI-10004593,Binders,Ibico,Ibico Laser Imprintable Binding System Covers,Incorrect Product Shipped,Customer received covers that were not printer friendly - K Lawrence
5462,CA-2018-101574,28-09-2018 00:00:00,04-10-2018 00:00:00,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,90032,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0,4.4352,California,5462,28-09-2017,CA-2018-101574,FUR-FU-10001706,Furnishings,Other,Longer-Life Soft White Bulbs,Incorrect Product Ordered,Customer meant to order LED bulbs - K Lawrence
4497,CA-2018-112753,18-06-2018 00:00:00,23-06-2018 00:00:00,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,90032,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,38.88,6,0,19.0512,California,4497,18-06-2017,CA-2018-112753,OFF-PA-10002036,Paper,Xerox,Xerox 1930,Incorrect Product Ordered,Customer ordered too many packs - E Williams
4497,CA-2018-112753,18-06-2018 00:00:00,23-06-2018 00:00:00,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,90032,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,38.88,6,0,19.0512,California,4497,18-06-2017,CA-2018-112753,OFF-PA-10002036,Paper,Xerox,Xerox 1930,Incorrect Product Ordered,Customer ordered too many packs - E Williams
3712,CA-2018-113670,15-10-2018 00:00:00,17-10-2018 00:00:00,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,90045,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,204.95,5,0,100.4255,California,3712,15-10-2017,CA-2018-113670,OFF-PA-10000675,Paper,Xerox,Xerox 1919,No Longer Needed,doesn't need the paper now- S. Kelly
3712,CA-2018-113670,15-10-2018 00:00:00,17-10-2018 00:00:00,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,90045,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,204.95,5,0,100.4255,California,3712,15-10-2017,CA-2018-113670,OFF-PA-10000675,Paper,Xerox,Xerox 1919,No Longer Needed,doesn't need the paper now- S. Kelly
9991,CA-2018-121258,26-02-2018 00:00:00,03-03-2018 00:00:00,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,92627,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0,15.6332,California,9991,26-02-2017,CA-2018-121258,FUR-FU-10000747,Furnishings,Tenex,Tenex B1-RE Series Chair Mats for Low Pile Carpets,No Longer Needed,Customer found mats cheaper at online discount store - G Lindsay
9991,CA-2018-121258,26-02-2018 00:00:00,03-03-2018 00:00:00,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,92627,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0,15.6332,California,9991,26-02-2017,CA-2018-121258,FUR-FU-10000747,Furnishings,Tenex,Tenex B1-RE Series Chair Mats for Low Pile Carpets,No Longer Needed,Customer found mats cheaper at online discount store - G Lindsay
9991,CA-2018-121258,26-02-2018 00:00:00,03-03-2018 00:00:00,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,92627,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0,15.6332,California,9991,26-02-2017,CA-2018-121258,FUR-FU-10000747,Furnishings,Tenex,Tenex B1-RE Series Chair Mats for Low Pile Carpets,No Longer Needed,Customer found mats cheaper at online discount store - G Lindsay
2075,CA-2018-122504,07-11-2018 00:00:00,12-11-2018 00:00:00,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Brentwood,94513,West,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",761.544,7,0.2,66.6351,California,2075,07-11-2017,CA-2018-122504,TEC-PH-10002468,Phones,Plantronics,"Plantronics CS 50-USB - headset - Convertible, Monaural",Incorrect Product Ordered,Customer didn't realize that headset only had one earphone - M. Gomez
2075,CA-2018-122504,07-11-2018 00:00:00,12-11-2018 00:00:00,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Brentwood,94513,West,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",761.544,7,0.2,66.6351,California,2075,07-11-2017,CA-2018-122504,TEC-PH-10002468,Phones,Plantronics,"Plantronics CS 50-USB - headset - Convertible, Monaural",Incorrect Product Ordered,Customer didn't realize that headset only had one earphone - M. Gomez
6577,CA-2018-123085,03-03-2018 00:00:00,08-03-2018 00:00:00,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,90008,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3,0.2,-17.0352,California,6577,03-03-2017,CA-2018-123085,FUR-CH-10003968,Chairs,Novimex,Novimex Turbo Task Chair,Incorrect Product Ordered,Customer didn't want a rolling chair - M Gomez
6577,CA-2018-123085,03-03-2018 00:00:00,08-03-2018 00:00:00,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,90008,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3,0.2,-17.0352,California,6577,03-03-2017,CA-2018-123085,FUR-CH-10003968,Chairs,Novimex,Novimex Turbo Task Chair,Incorrect Product Ordered,Customer didn't want a rolling chair - M Gomez
3058,CA-2018-131492,19-10-2018 00:00:00,24-10-2018 00:00:00,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,94110,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,31.5,10,0,15.12,California,3058,19-10-2017,CA-2018-131492,OFF-LA-10001641,Labels,Avery,Avery 518,Incorrect Product Ordered,Ordered too many. - R. Chen
3058,CA-2018-131492,19-10-2018 00:00:00,24-10-2018 00:00:00,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,94110,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,31.5,10,0,15.12,California,3058,19-10-2017,CA-2018-131492,OFF-LA-10001641,Labels,Avery,Avery 518,Incorrect Product Ordered,Ordered too many. - R. Chen
3058,CA-2018-131492,19-10-2018 00:00:00,24-10-2018 00:00:00,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,94110,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,31.5,10,0,15.12,California,3058,19-10-2017,CA-2018-131492,OFF-LA-10001641,Labels,Avery,Avery 518,Incorrect Product Ordered,Ordered too many. - R. Chen
3058,CA-2018-131492,19-10-2018 00:00:00,24-10-2018 00:00:00,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,94110,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,31.5,10,0,15.12,California,3058,19-10-2017,CA-2018-131492,OFF-LA-10001641,Labels,Avery,Avery 518,Incorrect Product Ordered,Ordered too many. - R. Chen
7243,CA-2018-136651,23-04-2018 00:00:00,25-04-2018 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,Pasadena,91104,West,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14,2,0,7.9662,California,7243,23-04-2017,CA-2018-136651,FUR-FU-10004864,Furnishings,Eldon,Eldon 500 Class Desk Accessories,General,didn't match customers décor - R Chen
7243,CA-2018-136651,23-04-2018 00:00:00,25-04-2018 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,Pasadena,91104,West,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14,2,0,7.9662,California,7243,23-04-2017,CA-2018-136651,FUR-FU-10004864,Furnishings,Eldon,Eldon 500 Class Desk Accessories,General,didn't match customers décor - R Chen
7243,CA-2018-136651,23-04-2018 00:00:00,25-04-2018 00:00:00,Second Class,JF-15355,Jay Fein,Consumer,United States,Pasadena,91104,West,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14,2,0,7.9662,California,7243,23-04-2017,CA-2018-136651,FUR-FU-10004864,Furnishings,Eldon,Eldon 500 Class Desk Accessories,General,didn't match customers décor - R Chen
7207,CA-2018-137414,02-10-2018 00:00:00,06-10-2018 00:00:00,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,94109,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,11,0.2,32.3015,California,7207,02-10-2017,CA-2018-137414,TEC-MA-10002930,Machines,Other,Ricoh - Ink Collector Unit for GX3000 Series Printers,Defective,"corner was bent, so it didn't fit in printer. - L Smith"
7207,CA-2018-137414,02-10-2018 00:00:00,06-10-2018 00:00:00,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,94109,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,11,0.2,32.3015,California,7207,02-10-2017,CA-2018-137414,TEC-MA-10002930,Machines,Other,Ricoh - Ink Collector Unit for GX3000 Series Printers,Defective,"corner was bent, so it didn't fit in printer. - L Smith"
2963,CA-2018-137428,16-12-2018 00:00:00,21-12-2018 00:00:00,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,92054,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.568,2,0.2,9.1764,California,2963,16-12-2017,CA-2018-137428,FUR-CH-10002774,Chairs,Global,"Global Deluxe Stacking Chair, Gray",No Longer Needed,Customer found cheaper item elsewhere - C Arnold
2963,CA-2018-137428,16-12-2018 00:00:00,21-12-2018 00:00:00,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,92054,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.568,2,0.2,9.1764,California,2963,16-12-2017,CA-2018-137428,FUR-CH-10002774,Chairs,Global,"Global Deluxe Stacking Chair, Gray",No Longer Needed,Customer found cheaper item elsewhere - C Arnold
2963,CA-2018-137428,16-12-2018 00:00:00,21-12-2018 00:00:00,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,92054,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.568,2,0.2,9.1764,California,2963,16-12-2017,CA-2018-137428,FUR-CH-10002774,Chairs,Global,"Global Deluxe Stacking Chair, Gray",No Longer Needed,Customer found cheaper item elsewhere - C Arnold
2963,CA-2018-137428,16-12-2018 00:00:00,21-12-2018 00:00:00,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,92054,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.568,2,0.2,9.1764,California,2963,16-12-2017,CA-2018-137428,FUR-CH-10002774,Chairs,Global,"Global Deluxe Stacking Chair, Gray",No Longer Needed,Customer found cheaper item elsewhere - C Arnold
5792,CA-2018-140186,29-09-2018 00:00:00,02-10-2018 00:00:00,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,93309,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",72.784,1,0.2,0,California,5792,29-09-2017,CA-2018-140186,FUR-CH-10002961,Chairs,Other,"Leather Task Chair, Black",Defective,Leather was torn in back - K Lawrence
5792,CA-2018-140186,29-09-2018 00:00:00,02-10-2018 00:00:00,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,93309,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",72.784,1,0.2,0,California,5792,29-09-2017,CA-2018-140186,FUR-CH-10002961,Chairs,Other,"Leather Task Chair, Black",Defective,Leather was torn in back - K Lawrence
5792,CA-2018-140186,29-09-2018 00:00:00,02-10-2018 00:00:00,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,93309,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",72.784,1,0.2,0,California,5792,29-09-2017,CA-2018-140186,FUR-CH-10002961,Chairs,Other,"Leather Task Chair, Black",Defective,Leather was torn in back - K Lawrence
5792,CA-2018-140186,29-09-2018 00:00:00,02-10-2018 00:00:00,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,93309,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",72.784,1,0.2,0,California,5792,29-09-2017,CA-2018-140186,FUR-CH-10002961,Chairs,Other,"Leather Task Chair, Black",Defective,Leather was torn in back - K Lawrence
5792,CA-2018-140186,29-09-2018 00:00:00,02-10-2018 00:00:00,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,93309,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",72.784,1,0.2,0,California,5792,29-09-2017,CA-2018-140186,FUR-CH-10002961,Chairs,Other,"Leather Task Chair, Black",Defective,Leather was torn in back - K Lawrence
487,CA-2018-140963,10-06-2018 00:00:00,13-06-2018 00:00:00,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,90045,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,5,0.2,17.4975,California,487,10-06-2017,CA-2018-140963,TEC-PH-10001924,Phones,Other,iHome FM Clock Radio with Lightning Dock,Defective,Power cord not shipped with item - R Duchesne
487,CA-2018-140963,10-06-2018 00:00:00,13-06-2018 00:00:00,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,90045,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,5,0.2,17.4975,California,487,10-06-2017,CA-2018-140963,TEC-PH-10001924,Phones,Other,iHome FM Clock Radio with Lightning Dock,Defective,Power cord not shipped with item - R Duchesne
487,CA-2018-140963,10-06-2018 00:00:00,13-06-2018 00:00:00,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,90045,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,5,0.2,17.4975,California,487,10-06-2017,CA-2018-140963,TEC-PH-10001924,Phones,Other,iHome FM Clock Radio with Lightning Dock,Defective,Power cord not shipped with item - R Duchesne
5651,CA-2018-142342,17-07-2018 00:00:00,19-07-2018 00:00:00,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,92307,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,10.56,2,0,0,California,5651,17-07-2017,CA-2018-142342,OFF-ST-10002957,Storage,Sterilite,Sterilite Show Offs Storage Containers,No Longer Needed,Customer found cheaper item at other website - L Jenkins
5651,CA-2018-142342,17-07-2018 00:00:00,19-07-2018 00:00:00,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,92307,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,10.56,2,0,0,California,5651,17-07-2017,CA-2018-142342,OFF-ST-10002957,Storage,Sterilite,Sterilite Show Offs Storage Containers,No Longer Needed,Customer found cheaper item at other website - L Jenkins
5651,CA-2018-142342,17-07-2018 00:00:00,19-07-2018 00:00:00,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,92307,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,10.56,2,0,0,California,5651,17-07-2017,CA-2018-142342,OFF-ST-10002957,Storage,Sterilite,Sterilite Show Offs Storage Containers,No Longer Needed,Customer found cheaper item at other website - L Jenkins
5651,CA-2018-142342,17-07-2018 00:00:00,19-07-2018 00:00:00,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,92307,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,10.56,2,0,0,California,5651,17-07-2017,CA-2018-142342,OFF-ST-10002957,Storage,Sterilite,Sterilite Show Offs Storage Containers,No Longer Needed,Customer found cheaper item at other website - L Jenkins
6125,CA-2018-145772,03-06-2018 00:00:00,07-06-2018 00:00:00,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,90036,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0,8.502500000,California,6125,03-06-2017,CA-2018-145772,TEC-AC-10003038,Accessories,Kingston,Kingston Digital DataTraveler 16GB USB 2.0,Defective,appeared to be corrupt - L Jenkins
6125,CA-2018-145772,03-06-2018 00:00:00,07-06-2018 00:00:00,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,90036,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0,8.502500000,California,6125,03-06-2017,CA-2018-145772,TEC-AC-10003038,Accessories,Kingston,Kingston Digital DataTraveler 16GB USB 2.0,Defective,appeared to be corrupt - L Jenkins
6125,CA-2018-145772,03-06-2018 00:00:00,07-06-2018 00:00:00,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,90036,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0,8.502500000,California,6125,03-06-2017,CA-2018-145772,TEC-AC-10003038,Accessories,Kingston,Kingston Digital DataTraveler 16GB USB 2.0,Defective,appeared to be corrupt - L Jenkins
7183,CA-2018-150609,30-04-2018 00:00:00,04-05-2018 00:00:00,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Los Angeles,90032,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,23.24,5,0.2,7.553,California,7183,30-04-2017,CA-2018-150609,OFF-BI-10002071,Binders,Fellowes,Fellowes Black Plastic Comb Bindings,No Longer Needed,customer found cheaper item at online discount store - M Gomez
7214,CA-2018-154949,15-10-2018 00:00:00,19-10-2018 00:00:00,Standard Class,MC-17275,Marc Crier,Consumer,United States,Camarillo,93010,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,14.73,3,0,7.2177,California,7214,15-10-2017,CA-2018-154949,OFF-LA-10002034,Labels,Avery,Avery 478,Incorrect Product Ordered,Customer ordered wrong label size for printer. - R. Chen
6319,CA-2018-161459,25-11-2018 00:00:00,29-11-2018 00:00:00,Second Class,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,92677,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,39.96,5,0.2,3.4965,California,6319,25-11-2017,CA-2018-161459,TEC-PH-10004071,Phones,Other,PayAnywhere Card Reader,General,didn't realize that it couldn't work offline - L. Jenkins
6319,CA-2018-161459,25-11-2018 00:00:00,29-11-2018 00:00:00,Second Class,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,92677,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,39.96,5,0.2,3.4965,California,6319,25-11-2017,CA-2018-161459,TEC-PH-10004071,Phones,Other,PayAnywhere Card Reader,General,didn't realize that it couldn't work offline - L. Jenkins
8588,CA-2018-162015,11-07-2018 00:00:00,18-07-2018 00:00:00,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,90049,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,0,43.706,California,8588,11-07-2017,CA-2018-162016,OFF-AP-10003040,Appliances,Fellowes,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Incorrect Product Ordered,Customer wanted power strip with surge protector - C Arnold
8588,CA-2018-162015,11-07-2018 00:00:00,18-07-2018 00:00:00,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,90049,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,0,43.706,California,8588,11-07-2017,CA-2018-162016,OFF-AP-10003040,Appliances,Fellowes,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Incorrect Product Ordered,Customer wanted power strip with surge protector - C Arnold
9081,CA-2018-166898,11-09-2018 00:00:00,13-09-2018 00:00:00,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,92704,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,143.952,6,0.2,17.994,California,9081,11-09-2017,CA-2018-166898,TEC-PH-10002564,Phones,OtterBox,OtterBox Defender Series Case - Samsung Galaxy S4,No Longer Needed,customer ordered one on amazon instead - S Kelly
9081,CA-2018-166898,11-09-2018 00:00:00,13-09-2018 00:00:00,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,92704,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,143.952,6,0.2,17.994,California,9081,11-09-2017,CA-2018-166898,TEC-PH-10002564,Phones,OtterBox,OtterBox Defender Series Case - Samsung Galaxy S4,No Longer Needed,customer ordered one on amazon instead - S Kelly
4510,CA-2018-167003,23-05-2018 00:00:00,29-05-2018 00:00:00,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Los Angeles,90036,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3,0.2,-6.423300000,California,4510,23-05-2017,CA-2018-167003,FUR-TA-10001520,Tables,Lesro,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",General,table didn't fit in space as desired - L. Jenkins
2947,CA-2018-169859,14-12-2018 00:00:00,18-12-2018 00:00:00,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,92024,West,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25,3,0,11.025,California,2947,14-12-2017,CA-2018-169859,FUR-FU-10004963,Furnishings,Eldon,"Eldon 400 Class Desk Accessories, Black Carbon",No Longer Needed,Customer found cheaper distributor - R Chen
2947,CA-2018-169859,14-12-2018 00:00:00,18-12-2018 00:00:00,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Diego,92024,West,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25,3,0,11.025,California,2947,14-12-2017,CA-2018-169859,FUR-FU-10004963,Furnishings,Eldon,"Eldon 400 Class Desk Accessories, Black Carbon",No Longer Needed,Customer found cheaper distributor - R Chen
