Sales,Quantity,Profit,Discount,Region,State,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Product ID,Category,Sub-Category,Product Name
57.582,3,-44.1462,0.7,South,Florida,4797,US-2017-148901,5/14/2017 0:00,5/19/2017 0:00,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,32216,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine
31.104,6,10.8864,0.2,South,Florida,4798,US-2017-148901,5/14/2017 0:00,5/19/2017 0:00,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,32216,OFF-PA-10004983,Office Supplies,Paper,Xerox 23
30.192,3,8.3028,0.2,South,Florida,4799,US-2017-148901,5/14/2017 0:00,5/19/2017 0:00,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,32216,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size"
43.6,5,4.36,0.2,South,Florida,4800,US-2017-148901,5/14/2017 0:00,5/19/2017 0:00,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,32216,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite"
4.768,2,0.4172,0.2,South,Florida,4801,US-2017-148901,5/14/2017 0:00,5/19/2017 0:00,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,32216,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils
10.38,2,-7.612,0.7,South,Florida,4802,US-2017-148901,5/14/2017 0:00,5/19/2017 0:00,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,32216,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders
13.392,8,-9.8208,0.7,South,Florida,4803,US-2017-148901,5/14/2017 0:00,5/19/2017 0:00,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,32216,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings
2.214,3,-1.476,0.7,South,Florida,4879,US-2017-131891,7/29/2017 0:00,7/31/2017 0:00,First Class,PW-19240,Pierre Wener,Consumer,United States,Pensacola,32503,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack"
182.67,3,52.9743,0,South,Georgia,4887,CA-2017-163167,11/28/2017 0:00,12/1/2017 0:00,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,30062,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo"
101.7,6,6.102,0,South,Georgia,4888,CA-2017-163167,11/28/2017 0:00,12/1/2017 0:00,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,30062,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0
1126.02,3,56.301,0,South,Georgia,4889,CA-2017-163167,11/28/2017 0:00,12/1/2017 0:00,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,30062,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers
1263.3,6,315.825,0,South,Georgia,4890,CA-2017-163167,11/28/2017 0:00,12/1/2017 0:00,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,30062,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl"
7.764,4,-5.176,0.7,South,Florida,4965,CA-2017-141180,5/15/2017 0:00,5/19/2017 0:00,Second Class,DP-13000,Darren Powers,Consumer,United States,Fort Lauderdale,33311,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit
207.984,2,-28.5978,0.2,South,Florida,4971,US-2017-153815,11/6/2017 0:00,11/9/2017 0:00,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,32216,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair
36.112,2,12.6392,0.2,South,Florida,4972,US-2017-153815,11/6/2017 0:00,11/9/2017 0:00,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,32216,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards
35.568,2,5.7798,0.2,South,Florida,4973,US-2017-153815,11/6/2017 0:00,11/9/2017 0:00,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,32216,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock"
88.768,2,31.0688,0.2,South,Florida,4974,US-2017-153815,11/6/2017 0:00,11/9/2017 0:00,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,32216,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
69.5,5,20.155,0,South,Virginia,5002,CA-2017-136126,5/24/2017 0:00,5/24/2017 0:00,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Newport News,23602,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L"
191.6,4,91.968,0,South,Virginia,5003,CA-2017-136126,5/24/2017 0:00,5/24/2017 0:00,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Newport News,23602,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911
699.98,2,195.9944,0,South,Kentucky,5060,CA-2017-109722,12/5/2017 0:00,12/7/2017 0:00,Second Class,TP-21130,Theone Pippenger,Consumer,United States,Georgetown,40324,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)
584.82,9,70.1784,0,South,Kentucky,5061,CA-2017-109722,12/5/2017 0:00,12/7/2017 0:00,Second Class,TP-21130,Theone Pippenger,Consumer,United States,Georgetown,40324,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
35.168,4,8.3524,0.2,South,North Carolina,5083,CA-2017-155138,9/8/2017 0:00,9/12/2017 0:00,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Monroe,28110,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB
64.704,3,23.4552,0.2,South,North Carolina,5084,CA-2017-155138,9/8/2017 0:00,9/12/2017 0:00,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Monroe,28110,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope
10.44,1,4.8024,0,South,Virginia,5244,CA-2017-149454,7/25/2017 0:00,7/26/2017 0:00,First Class,KM-16375,Katherine Murray,Home Office,United States,Arlington,22204,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack"
249.95,5,19.996,0,South,Georgia,5251,US-2017-169369,12/12/2017 0:00,12/18/2017 0:00,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,31907,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard
49.12,4,23.0864,0,South,Georgia,5252,US-2017-169369,12/12/2017 0:00,12/18/2017 0:00,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,31907,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907
3.744,4,-2.6208,0.7,South,Florida,5274,US-2017-158309,11/26/2017 0:00,11/29/2017 0:00,First Class,PA-19060,Pete Armstrong,Home Office,United States,Miami,33142,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets
2275.5,10,386.835,0,South,Virginia,5301,CA-2017-113831,5/30/2017 0:00,6/3/2017 0:00,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,22153,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables
1979.7,6,653.301,0,South,Virginia,5302,CA-2017-113831,5/30/2017 0:00,6/3/2017 0:00,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,22153,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System
62.1,6,29.808,0,South,Virginia,5303,CA-2017-113831,5/30/2017 0:00,6/3/2017 0:00,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,22153,OFF-LA-10001297,Office Supplies,Labels,Avery 473
9.216,4,3.3408,0.2,South,North Carolina,5312,CA-2017-123414,8/21/2017 0:00,8/27/2017 0:00,Standard Class,SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,27834,OFF-LA-10004559,Office Supplies,Labels,Avery 49
28.048,2,3.506,0.2,South,North Carolina,5313,CA-2017-123414,8/21/2017 0:00,8/27/2017 0:00,Standard Class,SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,27834,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors"
187.056,9,11.691,0.2,South,North Carolina,5316,CA-2017-154060,5/2/2017 0:00,5/8/2017 0:00,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Greensboro,27405,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black"
87.28,8,41.0216,0,South,Louisiana,5354,US-2017-101616,9/3/2017 0:00,9/6/2017 0:00,First Class,CY-12745,Craig Yedwab,Corporate,United States,Monroe,71203,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders
17.92,4,8.6016,0,South,Georgia,5508,CA-2017-150000,4/8/2017 0:00,4/14/2017 0:00,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Smyrna,30080,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes
1319.96,4,527.984,0,South,Alabama,5517,US-2017-138408,11/18/2017 0:00,11/21/2017 0:00,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Huntsville,35810,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH
179.94,6,75.5748,0,South,Arkansas,5532,US-2017-167472,6/6/2017 0:00,6/7/2017 0:00,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,72209,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse
26.85,3,5.1015,0,South,Arkansas,5533,US-2017-167472,6/6/2017 0:00,6/7/2017 0:00,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,72209,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0
323.37,3,129.348,0,South,Arkansas,5534,US-2017-167472,6/6/2017 0:00,6/7/2017 0:00,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,72209,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System
59.94,3,28.1718,0,South,Arkansas,5535,US-2017-167472,6/6/2017 0:00,6/7/2017 0:00,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,72209,OFF-PA-10000157,Office Supplies,Paper,Xerox 191
64.14,3,30.7872,0,South,Arkansas,5536,US-2017-167472,6/6/2017 0:00,6/7/2017 0:00,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,72209,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders
11.67,3,5.6016,0,South,Arkansas,5537,US-2017-167472,6/6/2017 0:00,6/7/2017 0:00,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,72209,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels
12.96,2,6.2208,0,South,Arkansas,5538,US-2017-167472,6/6/2017 0:00,6/7/2017 0:00,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,72209,OFF-PA-10001534,Office Supplies,Paper,Xerox 230
17.088,2,1.068,0.2,South,North Carolina,5606,CA-2017-134516,9/20/2017 0:00,9/25/2017 0:00,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Greensboro,27405,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps
98.392,1,-11.0691,0.2,South,North Carolina,5607,CA-2017-134516,9/20/2017 0:00,9/25/2017 0:00,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Greensboro,27405,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy"
7.04,4,3.0976,0,South,Georgia,5643,CA-2017-127985,4/1/2017 0:00,4/5/2017 0:00,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,31907,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection
249.584,2,31.198,0.2,South,North Carolina,5747,CA-2017-113733,12/8/2017 0:00,12/12/2017 0:00,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,27834,TEC-PH-10002496,Technology,Phones,Cisco SPA301
68.112,3,17.8794,0.2,South,North Carolina,5748,CA-2017-113733,12/8/2017 0:00,12/12/2017 0:00,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,27834,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R
16.56,3,-2.484,0.2,South,North Carolina,5749,CA-2017-113733,12/8/2017 0:00,12/12/2017 0:00,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,27834,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB
866.4,4,225.264,0,South,Kentucky,5754,CA-2017-118514,2/3/2017 0:00,2/10/2017 0:00,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Richmond,40475,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs
12.192,3,4.1148,0.2,South,Tennessee,5807,CA-2017-149783,9/4/2017 0:00,9/7/2017 0:00,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,37918,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set"
87.168,2,8.7168,0.2,South,Tennessee,5808,CA-2017-149783,9/4/2017 0:00,9/7/2017 0:00,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,37918,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers
31.744,2,8.3328,0.2,South,Tennessee,5809,CA-2017-149783,9/4/2017 0:00,9/7/2017 0:00,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,37918,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set
132.224,4,-18.1808,0.2,South,Tennessee,5810,CA-2017-125017,2/6/2017 0:00,2/11/2017 0:00,Standard Class,KB-16240,Karen Bern,Corporate,United States,Chattanooga,37421,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting"
6.264,3,2.0358,0.2,South,North Carolina,5833,CA-2017-142895,7/21/2017 0:00,7/26/2017 0:00,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,28027,OFF-LA-10000262,Office Supplies,Labels,Avery 494
363.92,5,0,0.2,South,North Carolina,5834,CA-2017-142895,7/21/2017 0:00,7/26/2017 0:00,Standard Class,BP-11290,Beth Paige,Consumer,United States,Concord,28027,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black"
109.92,2,53.8608,0,South,Arkansas,5862,CA-2017-101525,5/1/2017 0:00,5/4/2017 0:00,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,72209,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914
19.44,3,9.3312,0,South,Arkansas,5863,CA-2017-101525,5/1/2017 0:00,5/4/2017 0:00,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,72209,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994
11.16,2,4.3524,0,South,Arkansas,5864,CA-2017-101525,5/1/2017 0:00,5/4/2017 0:00,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,72209,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils
387.72,5,-67.851,0.2,South,North Carolina,5975,CA-2017-135636,10/8/2017 0:00,10/13/2017 0:00,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Charlotte,28205,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers
185.58,6,76.0878,0,South,Mississippi,5985,CA-2017-163776,7/19/2017 0:00,7/25/2017 0:00,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,39401,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2"
77.56,2,35.6776,0,South,Mississippi,5986,CA-2017-163776,7/19/2017 0:00,7/25/2017 0:00,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,39401,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11"""
87.92,4,0.8792,0,South,Mississippi,5987,CA-2017-163776,7/19/2017 0:00,7/25/2017 0:00,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,39401,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest
245.94,6,120.5106,0,South,Mississippi,5988,CA-2017-163776,7/19/2017 0:00,7/25/2017 0:00,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,39401,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893
8.6,1,4.042,0,South,Mississippi,5989,CA-2017-163776,7/19/2017 0:00,7/25/2017 0:00,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,39401,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs
504.9,5,126.225,0,South,Mississippi,5990,CA-2017-163776,7/19/2017 0:00,7/25/2017 0:00,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,39401,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases
17.34,2,4.6818,0,South,Louisiana,6021,US-2017-156692,8/13/2017 0:00,8/13/2017 0:00,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,70065,OFF-AP-10002222,Office Supplies,Appliances,Staple holder
71.98,2,15.1158,0,South,Louisiana,6022,US-2017-156692,8/13/2017 0:00,8/13/2017 0:00,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,70065,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card
18.48,2,6.006,0.2,South,North Carolina,6029,CA-2017-157364,11/19/2017 0:00,11/21/2017 0:00,First Class,LT-17110,Liz Thompson,Consumer,United States,Jacksonville,28540,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner
42.6,3,16.614,0,South,Kentucky,6037,CA-2017-131205,9/4/2017 0:00,9/8/2017 0:00,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,40324,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame
113.94,6,54.6912,0,South,Kentucky,6038,CA-2017-131205,9/4/2017 0:00,9/8/2017 0:00,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,40324,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back
129.92,4,5.1968,0,South,Kentucky,6039,CA-2017-131205,9/4/2017 0:00,9/8/2017 0:00,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,40324,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes
5.28,3,2.5344,0,South,Kentucky,6040,CA-2017-131205,9/4/2017 0:00,9/8/2017 0:00,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,40324,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk
32.064,6,11.2224,0.2,South,Florida,6138,US-2017-142251,10/31/2017 0:00,11/4/2017 0:00,Second Class,FO-14305,Frank Olsen,Consumer,United States,Hollywood,33021,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898
354.9,5,88.725,0,South,Georgia,6151,US-2017-106600,4/8/2017 0:00,4/11/2017 0:00,First Class,RM-19375,Raymond Messe,Consumer,United States,Columbus,31907,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black"
239.976,3,17.9982,0.2,South,Tennessee,6287,CA-2017-121020,10/24/2017 0:00,10/31/2017 0:00,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Lebanon,37087,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C
13.28,2,6.3744,0,South,Kentucky,6465,US-2017-155404,9/22/2017 0:00,9/28/2017 0:00,Standard Class,AS-10630,Ann Steele,Home Office,United States,Louisville,40214,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs
871.8,3,87.18,0.2,South,Tennessee,6474,CA-2017-113292,3/18/2017 0:00,3/20/2017 0:00,Second Class,DB-13060,Dave Brooks,Consumer,United States,Columbia,38401,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum
289.568,2,10.8588,0.2,South,Florida,6492,CA-2017-113845,11/20/2017 0:00,11/25/2017 0:00,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,32839,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine
39.72,5,4.4685,0.2,South,Florida,6493,CA-2017-113845,11/20/2017 0:00,11/25/2017 0:00,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,32839,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote
244.768,4,24.4768,0.2,South,Florida,6494,CA-2017-113845,11/20/2017 0:00,11/25/2017 0:00,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,32839,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone
519.68,7,58.464,0.2,South,Florida,6707,CA-2017-112277,9/10/2017 0:00,9/15/2017 0:00,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Fort Lauderdale,33311,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60
30,6,14.4,0,South,Arkansas,6717,CA-2017-134789,4/8/2017 0:00,4/15/2017 0:00,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Hot Springs,71901,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips
25.92,4,12.7008,0,South,Arkansas,6718,CA-2017-134789,4/8/2017 0:00,4/15/2017 0:00,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Hot Springs,71901,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993
159.92,4,31.984,0,South,Arkansas,6719,CA-2017-134789,4/8/2017 0:00,4/15/2017 0:00,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Hot Springs,71901,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets
34.944,3,3.0576,0.2,South,North Carolina,6720,CA-2017-130442,12/16/2017 0:00,12/19/2017 0:00,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Goldsboro,27534,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor
50.496,6,8.2056,0.2,South,Florida,6729,CA-2017-165827,11/4/2017 0:00,11/9/2017 0:00,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Miami,33180,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle
20.7,3,1.656,0,South,Virginia,6842,CA-2017-123946,9/12/2017 0:00,9/17/2017 0:00,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,22153,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB
11.34,3,5.2164,0,South,Virginia,6843,CA-2017-123946,9/12/2017 0:00,9/17/2017 0:00,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,22153,OFF-FA-10002975,Office Supplies,Fasteners,Staples
67.9,5,0.679,0,South,Virginia,6844,CA-2017-123946,9/12/2017 0:00,9/17/2017 0:00,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,22153,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite"
1059.12,4,307.1448,0,South,Virginia,6845,CA-2017-123946,9/12/2017 0:00,9/17/2017 0:00,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,22153,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs
25.06,2,11.7782,0,South,Virginia,6876,US-2017-121013,9/5/2017 0:00,9/10/2017 0:00,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,23320,OFF-LA-10004545,Office Supplies,Labels,Avery 50
1652.94,3,314.0586,0,South,Virginia,6877,US-2017-121013,9/5/2017 0:00,9/10/2017 0:00,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,23320,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables"
36.4,5,17.108,0,South,Georgia,6957,CA-2017-157588,7/14/2017 0:00,7/19/2017 0:00,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,31907,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets
51.75,1,15.525,0,South,Georgia,6958,CA-2017-157588,7/14/2017 0:00,7/19/2017 0:00,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,31907,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
10.2,5,4.794,0,South,South Carolina,6963,CA-2017-157161,7/16/2017 0:00,7/20/2017 0:00,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,29203,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes
22.32,3,5.58,0,South,South Carolina,6964,CA-2017-157161,7/16/2017 0:00,7/20/2017 0:00,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,29203,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils"
24.1,5,11.086,0,South,South Carolina,6965,CA-2017-157161,7/16/2017 0:00,7/20/2017 0:00,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,29203,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders
75.98,2,18.2352,0,South,South Carolina,6966,CA-2017-157161,7/16/2017 0:00,7/20/2017 0:00,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,29203,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB
6.46,2,3.1654,0,South,South Carolina,6967,CA-2017-157161,7/16/2017 0:00,7/20/2017 0:00,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,29203,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge
60.12,9,28.8576,0,South,South Carolina,6968,CA-2017-157161,7/16/2017 0:00,7/20/2017 0:00,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,29203,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright)
59.98,2,17.994,0,South,Arkansas,6978,US-2017-119298,11/25/2017 0:00,11/28/2017 0:00,First Class,EP-13915,Emily Phan,Consumer,United States,Jonesboro,72401,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4
15.552,3,5.4432,0.2,South,Tennessee,7049,CA-2017-119515,8/14/2017 0:00,8/16/2017 0:00,First Class,TR-21325,Toby Ritter,Consumer,United States,Nashville,37211,OFF-PA-10000552,Office Supplies,Paper,Xerox 200
22.911,7,-17.5651,0.7,South,North Carolina,7078,CA-2017-106950,9/2/2017 0:00,9/6/2017 0:00,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,28205,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders
