Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Product ID,Category,Sub-Category,Product,Sales,Quantity,Profit,Order Year,Order Month,Order Day,Ship Year,Ship Month,Ship Day,Discounts
5291,CA-2015-146283,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,966.7,5,-13.81,2015,9,8,2015,9,15,0.3
5292,CA-2015-146283,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",182.112,6,61.4628,2015,9,8,2015,9,15,0.2
5295,CA-2018-144883,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Roseville,Minnesota,55113,OFF-LA-10000305,Office Supplies,Labels,Avery 495,50.4,8,23.184,2018,8,15,2018,8,19,None
5296,CA-2018-142174,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77041,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,89.568,2,32.4684,2018,3,4,2018,3,9,0.2
5304,US-2015-139500,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.296,2,-1.0656,2015,11,16,2015,11,20,0.3
5305,US-2015-166310,First Class,JS-15940,Joni Sundaresam,Home Office,United States,Garland,Texas,75043,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,-7.476,2015,9,21,2015,9,23,0.6
5309,CA-2018-131254,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",191.058,3,-46.3998,2018,11,19,2018,11,21,0.3
5310,CA-2018-131254,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,5,3.912,2018,11,19,2018,11,21,0.2
5311,CA-2018-131254,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1525.188,6,-2287.782,2018,11,19,2018,11,21,0.8
5324,CA-2018-134439,Second Class,TM-21010,Tamara Manning,Consumer,United States,Grand Island,Nebraska,68801,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2,7.98,2018,9,18,2018,9,23,None
5329,CA-2016-120320,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Houston,Texas,77036,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,31.92,2,2.394,2016,3,5,2016,3,9,0.2
5343,US-2015-168501,Standard Class,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,1.632,1,0.5508,2015,11,21,2015,11,27,0.2
5344,US-2015-168501,Standard Class,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,267.96,5,16.7475,2015,11,21,2015,11,27,0.2
5349,CA-2016-149811,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,3,15.5232,2016,1,4,2016,1,10,None
5350,CA-2016-149811,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9,5,19.95,2016,1,4,2016,1,10,None
5351,US-2018-103814,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Park Ridge,Illinois,60068,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,143.856,9,48.5514,2018,12,9,2018,12,16,0.2
5352,CA-2017-123932,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,41.92,4,15.196,2017,9,6,2017,9,12,0.2
5353,CA-2017-123932,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,329.584,2,37.0782,2017,9,6,2017,9,12,0.2
5362,CA-2018-100951,First Class,NC-18625,Noah Childs,Corporate,United States,Dallas,Texas,75217,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,5,54.057,2018,6,9,2018,6,10,0.2
5363,CA-2017-122017,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,23.9904,2017,12,29,2018,1,2,None
5364,CA-2017-122017,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2,22.9488,2017,12,29,2018,1,2,None
5366,CA-2017-107790,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Houston,Texas,77041,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,151.192,1,13.2293,2017,11,20,2017,11,24,0.2
5371,US-2018-136721,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,71.2296,2018,4,8,2018,4,12,None
5372,US-2018-136721,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,306.9,3,79.794,2018,4,8,2018,4,12,None
5373,CA-2016-118738,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.552,3,5.4432,2016,10,24,2016,10,30,0.2
5374,CA-2016-118738,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,347.361,7,-69.4722,2016,10,24,2016,10,30,0.3
5375,CA-2016-118738,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,10.368,2,3.6288,2016,10,24,2016,10,30,0.2
5382,CA-2017-149195,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,25.92,5,9.072,2017,9,5,2017,9,7,0.2
5383,CA-2017-149195,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,OFF-FA-10001843,Office Supplies,Fasteners,Staples,15.808,8,5.3352,2017,9,5,2017,9,7,0.2
5384,CA-2017-149195,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,10.368,2,3.7584,2017,9,5,2017,9,7,0.2
5414,CA-2017-153157,First Class,TB-21625,Trudy Brown,Consumer,United States,Wichita,Kansas,67212,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,224.75,5,62.93,2017,9,11,2017,9,14,None
5415,US-2018-125647,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,73.176,6,-197.5752,2018,9,23,2018,9,28,0.8
5416,US-2018-125647,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,20.736,4,7.2576,2018,9,23,2018,9,28,0.2
5417,US-2018-125647,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,39.984,2,-8.9964,2018,9,23,2018,9,28,0.2
5418,CA-2015-132542,Second Class,AM-10360,Alice McCarthy,Corporate,United States,Omaha,Nebraska,68104,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,15.36,2,7.68,2015,10,6,2015,10,8,None
5419,CA-2016-110877,First Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,36.288,7,12.7008,2016,10,23,2016,10,26,0.2
5420,CA-2016-110877,First Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,150.384,2,15.0384,2016,10,23,2016,10,26,0.2
5446,CA-2017-128307,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Houston,Texas,77041,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,20.936,1,7.0659,2017,7,25,2017,7,29,0.2
5449,US-2015-119081,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93,3,7.1586,2015,9,12,2015,9,19,None
5450,US-2015-119081,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,57.4,5,10.906,2015,9,12,2015,9,19,None
5451,US-2015-119081,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,331.96,2,149.382,2015,9,12,2015,9,19,None
5452,US-2015-119081,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",40.56,2,12.9792,2015,9,12,2015,9,19,None
5454,US-2018-108700,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Rockford,Illinois,61107,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,38.016,6,13.7808,2018,5,19,2018,5,23,0.2
5467,CA-2015-107706,Second Class,ST-20530,Shui Tom,Consumer,United States,Houston,Texas,77095,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8"" x 11""",16.176,3,6.066,2015,2,14,2015,2,19,0.2
5475,CA-2018-121741,Same Day,YC-21895,Yoseph Carroll,Corporate,United States,Fremont,Nebraska,68025,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,750.68,2,37.534,2018,12,26,2018,12,26,None
5476,CA-2018-169691,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4,3,22.2,2018,6,15,2018,6,18,None
5477,CA-2018-169691,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.55,5,22.8285,2018,6,15,2018,6,18,None
5478,CA-2018-169691,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,3,8.7906,2018,6,15,2018,6,18,None
5487,CA-2016-156608,Standard Class,MT-18070,Michelle Tran,Home Office,United States,San Antonio,Texas,78207,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.592,4,-6.286,2016,10,24,2016,10,29,0.8
5492,CA-2018-164098,First Class,CG-12520,Claire Gute,Consumer,United States,Houston,Texas,77070,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2,1.816,2018,1,26,2018,1,27,0.2
5510,US-2018-152569,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60653,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,56.704,2,19.1376,2018,5,15,2018,5,20,0.2
5511,US-2018-152569,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60653,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2,3.475,2018,5,15,2018,5,20,0.2
5530,CA-2018-136609,Standard Class,TB-21355,Todd Boyes,Corporate,United States,Cedar Hill,Texas,75104,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,3,40.3536,2018,8,6,2018,8,11,0.2
5531,CA-2018-160885,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Omaha,Nebraska,68104,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,2479.96,4,743.988,2018,12,2,2018,12,6,None
5539,CA-2016-120551,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Norfolk,Nebraska,68701,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,17.43,3,8.0178,2016,4,13,2016,4,20,None
5540,US-2018-150595,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.986,2,-54.5958,2018,5,22,2018,5,26,0.3
5541,US-2018-150595,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1.592,2,-2.6268,2018,5,22,2018,5,26,0.8
5542,US-2018-150595,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,22.344,3,2.5137,2018,5,22,2018,5,26,0.2
5551,US-2015-159618,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,2.672,1,0.334,2015,11,12,2015,11,16,0.2
5552,US-2015-159618,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,16.656,6,-3.123,2015,11,12,2015,11,16,0.2
5553,US-2015-159618,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512,3,20.8719,2015,11,12,2015,11,16,0.2
5554,US-2015-159618,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,36.288,7,12.7008,2015,11,12,2015,11,16,0.2
5555,US-2015-159618,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,67.9932,1,-12.9987,2015,11,12,2015,11,16,0.32
5565,CA-2018-157966,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,19.456,4,2.1888,2018,3,13,2018,3,13,0.2
5566,CA-2018-157966,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",209.986,2,8.9994,2018,3,13,2018,3,13,0.3
5567,CA-2018-157966,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",29.76,5,1.86,2018,3,13,2018,3,13,0.2
5568,CA-2018-157966,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,89.768,1,-2.5648,2018,3,13,2018,3,13,0.3
5569,CA-2018-157966,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,335.9944,2018,3,13,2018,3,13,0.2
5570,CA-2018-157966,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,15.552,3,5.6376,2018,3,13,2018,3,13,0.2
5571,CA-2018-157966,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,34.36,1,-7.3015,2018,3,13,2018,3,13,0.2
5603,CA-2017-117919,Second Class,TB-21355,Todd Boyes,Corporate,United States,Houston,Texas,77041,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,14.16,1,1.062,2017,8,27,2017,8,29,0.2
5604,CA-2017-117919,Second Class,TB-21355,Todd Boyes,Corporate,United States,Houston,Texas,77041,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,79.92,5,27.972,2017,8,27,2017,8,29,0.2
5620,US-2017-124163,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,499.95,5,174.9825,2017,9,25,2017,9,30,None
5621,US-2017-124163,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3.04,1,1.0336,2017,9,25,2017,9,30,None
5622,US-2017-124163,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",201.96,2,50.49,2017,9,25,2017,9,30,None
5623,US-2017-124163,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,68.64,11,17.16,2017,9,25,2017,9,30,None
5635,CA-2016-134943,First Class,SU-20665,Stephanie Ulpright,Home Office,United States,Ann Arbor,Michigan,48104,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,152.8,5,76.4,2016,12,5,2016,12,6,None
5638,CA-2018-113208,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Dearborn,Michigan,48126,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",60.84,3,23.1192,2018,3,26,2018,4,2,None
5673,CA-2018-127922,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,75081,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,2,5.544,2018,10,27,2018,11,3,0.2
5674,CA-2018-127922,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,75081,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448,2,2.64,2018,10,27,2018,11,3,0.2
5678,CA-2015-126802,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,60610,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,38.976,3,-50.6688,2015,12,29,2016,1,5,0.6
5679,CA-2017-143924,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423,OFF-FA-10000735,Office Supplies,Fasteners,Staples,20.44,7,9.198,2017,7,28,2017,8,3,None
5680,CA-2017-143924,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,109.92,2,53.8608,2017,7,28,2017,8,3,None
5681,CA-2017-141551,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,6.38,1,2.9348,2017,9,24,2017,9,30,None
5682,CA-2017-141551,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,6.48,1,3.1104,2017,9,24,2017,9,30,None
5690,CA-2016-119550,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Houston,Texas,77070,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",275.058,3,-90.3762,2016,12,26,2016,12,31,0.3
5697,CA-2018-126123,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",27.396,9,-42.4638,2018,10,14,2018,10,18,0.8
5698,CA-2018-126123,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,13.456,1,-23.548,2018,10,14,2018,10,18,0.8
5699,CA-2017-143441,Same Day,EB-14170,Evan Bailliet,Consumer,United States,Laredo,Texas,78041,OFF-LA-10002312,Office Supplies,Labels,Avery 490,11.84,1,4.44,2017,11,5,2017,11,5,0.2
5713,CA-2018-115805,Same Day,KW-16435,Katrina Willman,Consumer,United States,Chicago,Illinois,60653,TEC-PH-10003092,Technology,Phones,Motorola L804,36.792,1,4.1391,2018,7,31,2018,7,31,0.2
5716,CA-2016-124107,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,111.591,2016,10,9,2016,10,12,None
5717,CA-2016-124107,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,3,8.4564,2016,10,9,2016,10,12,None
5718,CA-2016-124107,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96,7,27.2412,2016,10,9,2016,10,12,None
5719,CA-2016-124107,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,29.403,3,5.2272,2016,10,9,2016,10,12,0.1
5720,CA-2018-126550,Second Class,RD-19720,Roger Demir,Consumer,United States,Lafayette,Indiana,47905,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,81.4,5,21.164,2018,3,29,2018,4,2,None
5725,CA-2015-103191,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Chicago,Illinois,60653,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536,3,-82.884,2015,9,22,2015,9,27,0.2
5727,CA-2016-110548,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Houston,Texas,77095,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,7,118.293,2016,5,4,2016,5,8,0.2
5728,CA-2018-117324,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,178.11,3,32.0598,2018,12,8,2018,12,13,None
5729,CA-2018-117324,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,305.13,2018,12,8,2018,12,13,None
5730,CA-2018-117324,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2,28.0876,2018,12,8,2018,12,13,None
5731,CA-2018-117324,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",459.92,4,41.3928,2018,12,8,2018,12,13,None
5732,CA-2018-117324,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16"" x 11""",27.52,4,12.6592,2018,12,8,2018,12,13,None
5751,CA-2015-145800,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Buffalo Grove,Illinois,60089,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,355.455,3,-184.8366,2015,5,30,2015,6,5,0.5
5756,CA-2015-163748,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",3.16,4,-8.532,2015,10,14,2015,10,18,0.8
5757,CA-2015-163748,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,5,624.9875,2015,10,14,2015,10,18,0.2
5767,CA-2017-149685,Standard Class,PM-19135,Peter McVee,Home Office,United States,San Antonio,Texas,78207,OFF-LA-10004545,Office Supplies,Labels,Avery 50,60.144,6,20.2986,2017,10,8,2017,10,15,0.2
5768,CA-2018-126396,Second Class,AR-10345,Alex Russell,Corporate,United States,Houston,Texas,77070,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,85.2,6,20.235,2018,9,8,2018,9,12,0.2
5773,CA-2016-158939,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Springfield,Missouri,65807,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,599.99,1,233.9961,2016,11,26,2016,12,1,None
5774,CA-2017-117408,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Waco,Texas,76706,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,23.968,2,2.3968,2017,8,31,2017,9,6,0.2
5800,CA-2015-166716,Second Class,CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",421.372,2,-6.0196,2015,8,20,2015,8,25,0.3
5801,CA-2015-123225,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,575.968,4,43.1976,2015,7,11,2015,7,14,0.2
5802,CA-2015-123225,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,10.368,2,3.6288,2015,7,11,2015,7,14,0.2
5805,CA-2018-113873,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Dallas,Texas,75220,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,4,6.1792,2018,11,13,2018,11,19,0.2
